InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
515967-13,Kasan Amina Family Fund,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,497382-22,BikeRush,210405-25T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BikeRush; status=Former; holding=Minority; since=04/27/2022 | DealInvestorRelation: BikeRush; deal=210405-25T; date=04/27/2022; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: BikeRush; deal=210405-25T; date=04/27/2022; type=Later Stage VC; co_investors=3
492849-19,Kash Dhanda,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,0,0,510481-99|686679-13|762554-44,ORO Labs (Financial Software)|Arcium|Fragmetric,258921-10T|274333-78T|288094-96T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ORO Labs (Financial Software); status=Active; holding=Minority; since=03/17/2025 | CompanyInvestorRelation: Arcium; status=Active; holding=Minority; since=05/09/2024 | CompanyInvestorRelation: Fragmetric; status=Active; holding=Minority; since=11/04/2024 | DealInvestorRelation: ORO Labs (Financial Software); deal=288094-96T; date=03/17/2025; type=Seed Round; lead=No; fund= | DealInvestorRelation: Fragmetric; deal=274333-78T; date=11/04/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Arcium; deal=258921-10T; date=05/09/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Arcium; deal=258921-10T; date=05/09/2024; type=Early Stage VC; co_investors=30 | InvestorInvestmentRelation: Fragmetric; deal=274333-78T; date=11/04/2024; type=Seed Round; co_investors=37 | InvestorInvestmentRelation: ORO Labs (Financial Software); deal=288094-96T; date=03/17/2025; type=Seed Round; co_investors=4
525553-48,Kashif Raza,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,491141-89,Shardeum,202554-19T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Shardeum; status=Active; holding=Minority; since=07/12/2022 | DealInvestorRelation: Shardeum; deal=202554-19T; date=07/12/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Shardeum; deal=202554-19T; date=07/12/2022; type=Seed Round; co_investors=39
535181-95,KASIKORN Business-Technology Group,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,8,2,2,0,1,522916-21|85687-03,Everclear|Intmax,226029-16T|244582-48T,24448-60F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Everclear; status=Active; holding=Minority; since=06/14/2023 | CompanyInvestorRelation: Intmax; status=Active; holding=Minority; since=11/02/2023 | DealInvestorRelation: Intmax; deal=244582-48T; date=11/02/2023; type=Early Stage VC; lead=No; fund=The KXVC Fund | DealInvestorRelation: Everclear; deal=226029-16T; date=06/14/2023; type=Later Stage VC; lead=No; fund=The KXVC Fund | InvestorInvestmentRelation: Intmax; deal=244582-48T; date=11/02/2023; type=Early Stage VC; co_investors=7 | InvestorInvestmentRelation: Everclear; deal=226029-16T; date=06/14/2023; type=Later Stage VC; co_investors=19 | FundInvestmentRelation: Everclear; fund=The KXVC Fund; deal=226029-16T; date=06/14/2023; status=Active Investment | FundInvestmentRelation: Intmax; fund=The KXVC Fund; deal=244582-48T; date=11/02/2023; status=Active Investment
59606-20,Kasikornbank,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,5,3,3,0,1,484133-77|522916-21|85687-03,FWX (Financial Services)|Everclear|Intmax,184323-34T|226029-16T|244582-48T,24448-60F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: FWX (Financial Services); status=Active; holding=Minority; since=05/17/2022 | DealInvestorRelation: FWX (Financial Services); deal=184323-34T; date=05/17/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: FWX (Financial Services); deal=184323-34T; date=05/17/2022; type=Seed Round; co_investors=7 | FundInvestmentRelation: Everclear; fund=The KXVC Fund; deal=226029-16T; date=06/14/2023; status=Active Investment | FundInvestmentRelation: Intmax; fund=The KXVC Fund; deal=244582-48T; date=11/02/2023; status=Active Investment
509378-95,Kasotsuka Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,44,15,15,0,0,459814-51|484714-72|492744-79|495477-73|497461-24|501930-10|501931-00|502642-00|507314-71|509385-43|509387-23|509388-40|509389-48|509391-91|509396-14,Forj (USA)|Trinity Of The Fabled|MetaFighter NFT|Mundo|Wizarre|Sharkrace|Sandwich Network|RoboHero|Alphadex|Universe Island|Unbound (Multimedia and Design Software)|Billionaire Plus|Wam|LINEUP Games|Sidus Heroes,172213-57T|187910-74T|188999-65T|192667-24T|194933-08T|200865-88T|204688-36T|204933-34T|204952-96T|204988-24T|205015-78T|205028-38T|205293-43T|219228-22T|248678-56T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Forj (USA); status=Former; holding=Minority; since=02/08/2021 | CompanyInvestorRelation: Trinity Of The Fabled; status=Former; holding=Minority; since=02/12/2022 | CompanyInvestorRelation: MetaFighter NFT; status=Former; holding=Minority; since=12/01/2022 | CompanyInvestorRelation: Mundo; status=Former; holding=Minority; since=01/01/2022 | CompanyInvestorRelation: Wizarre; status=Former; holding=Minority; since=12/07/2021 | CompanyInvestorRelation: Sharkrace; status=Former; holding=Minority; since=01/21/2022 | CompanyInvestorRelation: Sandwich Network; status=Failed; holding=Minority; since= | CompanyInvestorRelation: RoboHero; status=Former; holding=Minority; since= | CompanyInvestorRelation: Alphadex; status=Former; holding=Minority; since=01/18/2022 | CompanyInvestorRelation: Universe Island; status=Former; holding=Minority; since=12/06/2021 | CompanyInvestorRelation: Unbound (Multimedia and Design Software); status=Former; holding=Minority; since=01/17/2022
521611-75,Kasper Vanderloock,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,521571-34,Banx,218260-00T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Banx; status=Active; holding=Minority; since=01/01/2022 | DealInvestorRelation: Banx; deal=218260-00T; date=01/01/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Banx; deal=218260-00T; date=01/01/2022; type=Early Stage VC; co_investors=8
52902-10,Kaszek,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,6,1,2,1,1,471512-44,Exactly,178347-70T|226760-68T,16752-70F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|lead_investor|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Exactly; status=Active; holding=Minority; since=08/31/2021 | DealInvestorRelation: Exactly; deal=178347-70T; date=08/31/2021; type=Seed Round; lead=Yes; fund=Kaszek Ventures Opportunity I | DealInvestorRelation: Exactly; deal=226760-68T; date=01/02/2023; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Exactly; deal=226760-68T; date=01/02/2023; type=Seed Round; co_investors=7 | InvestorInvestmentRelation: Exactly; deal=178347-70T; date=08/31/2021; type=Seed Round; co_investors=18 | FundInvestmentRelation: Exactly; fund=Kaszek Ventures Opportunity I; deal=178347-70T; date=08/31/2021; status=Active Investment
483361-75,Katapult Accelerator,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,471105-55|572115-79,Treesury|Streamflow,217903-06T|304531-84T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Treesury; status=Active; holding=; since=01/22/2025 | CompanyInvestorRelation: Streamflow; status=Active; holding=Minority; since=03/01/2023 | DealInvestorRelation: Treesury; deal=304531-84T; date=01/22/2025; type=Accelerator/Incubator; lead=No; fund= | DealInvestorRelation: Streamflow; deal=217903-06T; date=03/01/2023; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Streamflow; deal=217903-06T; date=03/01/2023; type=Accelerator/Incubator; co_investors= | InvestorInvestmentRelation: Treesury; deal=304531-84T; date=01/22/2025; type=Accelerator/Incubator; co_investors=
436324-15,Kate Innovations,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,438707-35,LTO Network,172312-03T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: LTO Network; status=Acquirer; holding=Majority; since= | DealInvestorRelation: LTO Network; deal=172312-03T; date=02/17/2021; type=Merger/Acquisition; lead=No; fund= | InvestorInvestmentRelation: LTO Network; deal=172312-03T; date=02/17/2021; type=Merger/Acquisition; co_investors=
592308-55,Kate Wong,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,591505-75,Rollie Finance,255257-02T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Rollie Finance; status=Former; holding=Minority; since=03/22/2024 | DealInvestorRelation: Rollie Finance; deal=255257-02T; date=03/22/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Rollie Finance; deal=255257-02T; date=03/22/2024; type=Seed Round; co_investors=4
228606-04,Katelyn Donnelly,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,228602-71,CoinBundle,105797-71T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: CoinBundle; status=Former; holding=Minority; since=05/25/2018 | DealInvestorRelation: CoinBundle; deal=105797-71T; date=05/25/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: CoinBundle; deal=105797-71T; date=05/25/2018; type=Early Stage VC; co_investors=7
454844-80,Kathik Garg,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,454839-31,Push Chain,160747-93T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Push Chain; status=Active; holding=Minority; since=03/26/2021 | DealInvestorRelation: Push Chain; deal=160747-93T; date=03/26/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Push Chain; deal=160747-93T; date=03/26/2021; type=Seed Round; co_investors=37
527421-07,Kathleen Gill,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,495065-08,Strong Interactive,223476-67T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Strong Interactive; status=Active; holding=Minority; since=03/18/2023 | DealInvestorRelation: Strong Interactive; deal=223476-67T; date=03/18/2023; type=Angel (individual); lead=No; fund= | InvestorInvestmentRelation: Strong Interactive; deal=223476-67T; date=03/18/2023; type=Angel (individual); co_investors=1
490670-20,Katia Kovalenko,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,483187-78,DeNet,187042-33T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DeNet; status=Active; holding=Minority; since=01/06/2022 | DealInvestorRelation: DeNet; deal=187042-33T; date=01/06/2022; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: DeNet; deal=187042-33T; date=01/06/2022; type=Later Stage VC (Series 1); co_investors=6
490289-05,Katie Haun,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,492978-61,Aptos Labs,189338-77T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Aptos Labs; status=Active; holding=Minority; since=03/01/2022 | DealInvestorRelation: Aptos Labs; deal=189338-77T; date=03/01/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Aptos Labs; deal=189338-77T; date=03/01/2022; type=Seed Round; co_investors=21
230782-60,Katie Stanton,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,230777-74,DIRT Protocol,108782-83T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DIRT Protocol; status=Former; holding=Minority; since=07/11/2018 | DealInvestorRelation: DIRT Protocol; deal=108782-83T; date=07/11/2018; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: DIRT Protocol; deal=108782-83T; date=07/11/2018; type=Seed Round; co_investors=27
846530-65,Katryna Hanush,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,846513-91,Henlo Beras,296084-35T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Henlo Beras; status=Active; holding=Minority; since=02/05/2025 | DealInvestorRelation: Henlo Beras; deal=296084-35T; date=02/05/2025; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Henlo Beras; deal=296084-35T; date=02/05/2025; type=Seed Round; co_investors=23
268355-08,Katy Perry,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,222513-67,Theta Network,171918-01T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Theta Network; status=Active; holding=Minority; since=03/23/2021 | DealInvestorRelation: Theta Network; deal=171918-01T; date=03/23/2021; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Theta Network; deal=171918-01T; date=03/23/2021; type=Later Stage VC; co_investors=17
494891-38,Kawn Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,227956-51,Figure Technology Solutions,172492-66T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Figure Technology Solutions; status=Former; holding=Minority; since=09/30/2021 | DealInvestorRelation: Figure Technology Solutions; deal=172492-66T; date=09/30/2021; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Figure Technology Solutions; deal=172492-66T; date=09/30/2021; type=Later Stage VC (Series D); co_investors=34
698082-85,Kayacan Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,618583-06,Ziv4,295891-93T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Ziv4; status=Active; holding=; since= | DealInvestorRelation: Ziv4; deal=295891-93T; date=; type=Accelerator/Incubator; lead=No; fund= | InvestorInvestmentRelation: Ziv4; deal=295891-93T; date=; type=Accelerator/Incubator; co_investors=
438945-58,Kazuya Kawaguchi,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,436147-12,Dev Protocol,155819-44T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Dev Protocol; status=Active; holding=Minority; since=09/01/2019 | DealInvestorRelation: Dev Protocol; deal=155819-44T; date=09/01/2019; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Dev Protocol; deal=155819-44T; date=09/01/2019; type=Seed Round; co_investors=9
50907-70,KB Investment,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,9,2,3,0,1,437181-49|494669-80,Humanscape|Iskra,139794-40T|183662-29T|191660-68T,20325-16F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Humanscape; status=Active; holding=Minority; since=11/28/2019 | CompanyInvestorRelation: Iskra; status=Active; holding=Minority; since=08/01/2022 | DealInvestorRelation: Iskra; deal=191660-68T; date=08/01/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Humanscape; deal=183662-29T; date=11/28/2019; type=Early Stage VC; lead=No; fund=KB Social Impact Investment Fund | DealInvestorRelation: Humanscape; deal=139794-40T; date=11/26/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Iskra; deal=191660-68T; date=08/01/2022; type=Seed Round; co_investors=14 | InvestorInvestmentRelation: Humanscape; deal=139794-40T; date=11/26/2020; type=Early Stage VC (Series B); co_investors=12 | InvestorInvestmentRelation: Humanscape; deal=183662-29T; date=11/28/2019; type=Early Stage VC; co_investors=4 | FundInvestmentRelation: Humanscape; fund=KB Social Impact Investment Fund; deal=183662-29T; date=11/28/2019; status=Active Investment
11226-61,KB Partners,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,470752-66,Sign,189847-81T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Sign; status=Active; holding=Minority; since=03/16/2022 | DealInvestorRelation: Sign; deal=189847-81T; date=03/16/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Sign; deal=189847-81T; date=03/16/2022; type=Seed Round; co_investors=41
181853-65,KBL Merger IV,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,267425-56,ETHZilla,118920-61T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ETHZilla; status=Active; holding=Minority; since=11/09/2020 | DealInvestorRelation: ETHZilla; deal=118920-61T; date=11/09/2020; type=Reverse Merger; lead=No; fund= | InvestorInvestmentRelation: ETHZilla; deal=118920-61T; date=11/09/2020; type=Reverse Merger; co_investors=
233777-44,KBW Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,1,0,224012-89|233779-51|234633-25|638103-79,PlaysOut|Mythical Games|Bloom HoldCo|Origin Protocol,111586-24T|112882-96T|113866-93T|287960-77T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: PlaysOut; status=Active; holding=Minority; since=03/14/2025 | CompanyInvestorRelation: Mythical Games; status=Active; holding=Minority; since=01/01/2019 | CompanyInvestorRelation: Bloom HoldCo; status=Active; holding=Minority; since=11/27/2017 | CompanyInvestorRelation: Origin Protocol; status=Active; holding=Minority; since=07/31/2018 | DealInvestorRelation: Mythical Games; deal=113866-93T; date=01/01/2019; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Bloom HoldCo; deal=112882-96T; date=11/27/2017; type=Seed Round; lead=No; fund= | DealInvestorRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: PlaysOut; deal=287960-77T; date=03/14/2025; type=Seed Round; lead=Yes; fund= | InvestorInvestmentRelation: Mythical Games; deal=113866-93T; date=01/01/2019; type=Early Stage VC (Series A); co_investors=9 | InvestorInvestmentRelation: Bloom HoldCo; deal=112882-96T; date=11/27/2017; type=S
496307-35,KCC (Business/Productivity Software),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,496288-36,Klein Finance,193736-08T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Klein Finance; status=Former; holding=Minority; since=05/06/2022 | DealInvestorRelation: Klein Finance; deal=193736-08T; date=05/06/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Klein Finance; deal=193736-08T; date=05/06/2022; type=Early Stage VC; co_investors=3
497247-94,KCC Ventures,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,483725-53,The Mera,183234-43T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: The Mera; status=Active; holding=Minority; since=08/20/2021 | DealInvestorRelation: The Mera; deal=183234-43T; date=08/20/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: The Mera; deal=183234-43T; date=08/20/2021; type=Early Stage VC; co_investors=31
10193-50,KDDI,fund_investment_relation,1,1,1,0,1,156544-12,Bitwala,121511-17T,16624-81F,part5_token_company|source:fund_investment_relation|fund_linked,FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,FundInvestmentRelation: Bitwala; fund=KDDI Regional Initiatives Fund I; deal=121511-17T; date=07/19/2019; status=Active Investment
