InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
530774-20,Stephen Lim,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,493828-21,Shrapnel,304373-80T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Shrapnel; status=Active; holding=Minority; since=08/13/2025 | DealInvestorRelation: Shrapnel; deal=304373-80T; date=08/13/2025; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Shrapnel; deal=304373-80T; date=08/13/2025; type=Later Stage VC (Series A2); co_investors=32
433243-45,Stephen McKeon,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,433211-32,Dmm (Business/Productivity Software),133548-94T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Dmm (Business/Productivity Software); status=Former; holding=Minority; since=03/01/2020 | DealInvestorRelation: Dmm (Business/Productivity Software); deal=133548-94T; date=03/01/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Dmm (Business/Productivity Software); deal=133548-94T; date=03/01/2020; type=Early Stage VC; co_investors=5
492834-43,Stephen Tse,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,491096-08,De.Fi,187685-38T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: De.Fi; status=Active; holding=Minority; since=12/09/2021 | DealInvestorRelation: De.Fi; deal=187685-38T; date=12/09/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: De.Fi; deal=187685-38T; date=12/09/2021; type=Early Stage VC; co_investors=35
434832-76,Stephen Wiggins,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,434277-28,Molecule,196016-50T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Molecule; status=Active; holding=Minority; since=06/22/2022 | DealInvestorRelation: Molecule; deal=196016-50T; date=06/22/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Molecule; deal=196016-50T; date=06/22/2022; type=Seed Round; co_investors=59
490363-21,STEPN,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,1,0,534466-18|596064-79|601555-87|685888-30,Matr1x|Dill|Bool Network|Yala,246102-49T|262453-78T|267466-78T|274309-48T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Matr1x; status=Active; holding=Minority; since=11/23/2023 | CompanyInvestorRelation: Dill; status=Active; holding=Minority; since=07/16/2024 | CompanyInvestorRelation: Bool Network; status=Active; holding=Minority; since=07/07/2024 | CompanyInvestorRelation: Yala; status=Active; holding=Minority; since=10/10/2024 | DealInvestorRelation: Yala; deal=274309-48T; date=10/10/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Bool Network; deal=267466-78T; date=07/07/2024; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Dill; deal=262453-78T; date=07/16/2024; type=Seed Round; lead=Yes; fund= | DealInvestorRelation: Matr1x; deal=246102-49T; date=11/23/2023; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Matr1x; deal=246102-49T; date=11/23/2023; type=Early Stage VC (Series A2); co_investors=6 | InvestorInvestmentRelation: Yala; deal=274309-48T; date=10/10/2024; type=Seed Round; co_investors=13 | InvestorInvestmentRelation: Dill
151082-47,Sterling.VC,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,0,0,118093-15|226905-76|434878-21,The SandBox (Entertainment Software)|Dapper Labs|ConsenSys,181500-04T|182810-98T|280490-41T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: The SandBox (Entertainment Software); status=Active; holding=Minority; since=10/28/2021 | CompanyInvestorRelation: Dapper Labs; status=Active; holding=Minority; since= | CompanyInvestorRelation: ConsenSys; status=Active; holding=Minority; since=11/15/2021 | DealInvestorRelation: The SandBox (Entertainment Software); deal=182810-98T; date=10/28/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: ConsenSys; deal=181500-04T; date=11/15/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Dapper Labs; deal=280490-41T; date=; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: ConsenSys; deal=181500-04T; date=11/15/2021; type=Later Stage VC (Series C); co_investors=21 | InvestorInvestmentRelation: The SandBox (Entertainment Software); deal=182810-98T; date=10/28/2021; type=Later Stage VC (Series B); co_investors=38 | InvestorInvestmentRelation: Dapper Labs; deal=280490-41T; date=; type=Later Stage VC; co_investors=4
600154-57,Steve Bearwin,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,635927-23,Goldilocks DAO,269866-18T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Goldilocks DAO; status=Active; holding=Minority; since=08/16/2024 | DealInvestorRelation: Goldilocks DAO; deal=269866-18T; date=08/16/2024; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Goldilocks DAO; deal=269866-18T; date=08/16/2024; type=Seed Round; co_investors=14
458356-15,Steve Bennet,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,56502-19,Ripple,213449-77T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Ripple; status=Active; holding=Minority; since=08/21/2021 | DealInvestorRelation: Ripple; deal=213449-77T; date=08/21/2021; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Ripple; deal=213449-77T; date=08/21/2021; type=Later Stage VC; co_investors=12
106361-65,Steve Blank,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,49063-87,Together Labs,17677-72T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Together Labs; status=Active; holding=Minority; since=01/22/2009 | DealInvestorRelation: Together Labs; deal=17677-72T; date=01/22/2009; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Together Labs; deal=17677-72T; date=01/22/2009; type=Later Stage VC (Series D); co_investors=6
106145-29,Steve Chen,company_investor_relation|deal_investor_relation|investor_investment_relation,12,4,4,0,0,168336-73|224012-89|229440-34|665011-54,Balance (Entertainment Software)|Gluwa|Sentz Global|Origin Protocol,111586-24T|167654-26T|202170-79T|272908-00T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Balance (Entertainment Software); status=Active; holding=Minority; since=09/01/2024 | CompanyInvestorRelation: Gluwa; status=Active; holding=Minority; since=06/11/2018 | CompanyInvestorRelation: Sentz Global; status=Active; holding=Minority; since=03/10/2021 | CompanyInvestorRelation: Origin Protocol; status=Active; holding=Minority; since=07/31/2018 | DealInvestorRelation: Sentz Global; deal=167654-26T; date=03/10/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Balance (Entertainment Software); deal=272908-00T; date=09/01/2024; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Gluwa; deal=202170-79T; date=06/11/2018; type=Angel (individual); lead=No; fund= | InvestorInvestmentRelation: Sentz Global; deal=167654-26T; date=03/10/2021; type=Early Stage VC (Series A1); co_investors=13 | InvestorInvestmentRelation: Gluwa; deal=2
539364-70,Steve Ebsworth,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,454946-14,Jur,244576-36T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Jur; status=Former; holding=Minority; since=01/01/2022 | DealInvestorRelation: Jur; deal=244576-36T; date=01/01/2022; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Jur; deal=244576-36T; date=01/01/2022; type=Later Stage VC; co_investors=1
227951-92,Steve Jang,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,224012-89,Origin Protocol,111586-24T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Origin Protocol; status=Active; holding=Minority; since=07/31/2018 | DealInvestorRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Origin Protocol; deal=111586-24T; date=07/31/2018; type=Early Stage VC (Series A); co_investors=54
160499-80,Steve King,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,503783-02,3DOS,249678-73T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: 3DOS; status=Active; holding=Minority; since=01/01/2024 | DealInvestorRelation: 3DOS; deal=249678-73T; date=01/01/2024; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: 3DOS; deal=249678-73T; date=01/01/2024; type=Later Stage VC; co_investors=17
436221-37,Steve Lee,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,519753-25,TERM Finance (Financial Software),266382-10T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: TERM Finance (Financial Software); status=Active; holding=Minority; since=07/09/2024 | DealInvestorRelation: TERM Finance (Financial Software); deal=266382-10T; date=07/09/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: TERM Finance (Financial Software); deal=266382-10T; date=07/09/2024; type=Early Stage VC; co_investors=11
502649-11,Steve Nitzschner,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,820803-97,DoubleUp Fun,294810-22T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DoubleUp Fun; status=Active; holding=Minority; since=05/13/2025 | DealInvestorRelation: DoubleUp Fun; deal=294810-22T; date=05/13/2025; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: DoubleUp Fun; deal=294810-22T; date=05/13/2025; type=Seed Round; co_investors=13
122677-48,Steve Smith,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,1,0,232164-10,Bamboo (Financial Software),227609-11T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Bamboo (Financial Software); status=Active; holding=Minority; since=03/07/2023 | DealInvestorRelation: Bamboo (Financial Software); deal=227609-11T; date=03/07/2023; type=Angel (individual); lead=Yes; fund= | InvestorInvestmentRelation: Bamboo (Financial Software); deal=227609-11T; date=03/07/2023; type=Angel (individual); co_investors=
129053-08,Steve Vassallo,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,512306-02,Teleport (Miami),207021-52T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Teleport (Miami); status=Former; holding=Minority; since=10/27/2022 | DealInvestorRelation: Teleport (Miami); deal=207021-52T; date=10/27/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Teleport (Miami); deal=207021-52T; date=10/27/2022; type=Seed Round; co_investors=14
483164-11,Steve Wand,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,111335-86,BnkToTheFuture,111228-49T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: BnkToTheFuture; status=Active; holding=Minority; since=01/01/2018 | DealInvestorRelation: BnkToTheFuture; deal=111228-49T; date=01/01/2018; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: BnkToTheFuture; deal=111228-49T; date=01/01/2018; type=Later Stage VC; co_investors=13
484563-43,Steven Bryson-Haynes,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,484546-33,Saakuru,184394-62T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Saakuru; status=Active; holding=Minority; since=12/02/2021 | DealInvestorRelation: Saakuru; deal=184394-62T; date=12/02/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Saakuru; deal=184394-62T; date=12/02/2021; type=Early Stage VC; co_investors=40
119854-27,Steven Chiang,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,324815-32,Rally Network,168122-08T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Rally Network; status=Former; holding=Minority; since=03/01/2021 | DealInvestorRelation: Rally Network; deal=168122-08T; date=03/01/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Rally Network; deal=168122-08T; date=03/01/2021; type=Early Stage VC; co_investors=22
120682-72,Steven Kaplan,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,469282-15,World,175509-55T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: World; status=Active; holding=Minority; since=06/30/2021 | DealInvestorRelation: World; deal=175509-55T; date=06/30/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: World; deal=175509-55T; date=06/30/2021; type=Early Stage VC (Series A); co_investors=27
149118-58,Steven Lurie,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,49063-87,Together Labs,17677-45T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Together Labs; status=Active; holding=Minority; since= | DealInvestorRelation: Together Labs; deal=17677-45T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Together Labs; deal=17677-45T; date=; type=Early Stage VC (Series A); co_investors=5
187724-71,Steven Smith,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,227820-52,Solana,169267-15T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Solana; status=Active; holding=Minority; since=04/01/2021 | DealInvestorRelation: Solana; deal=169267-15T; date=04/01/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Solana; deal=169267-15T; date=04/01/2021; type=Early Stage VC; co_investors=61
233756-65,Steven Tamm,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,503783-02,3DOS,249678-73T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: 3DOS; status=Active; holding=Minority; since=01/01/2024 | DealInvestorRelation: 3DOS; deal=249678-73T; date=01/01/2024; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: 3DOS; deal=249678-73T; date=01/01/2024; type=Later Stage VC; co_investors=17
41347-63,Stewart Information Services,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,113934-79,Factom,59552-47T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Factom; status=Former; holding=Minority; since=04/18/2017 | DealInvestorRelation: Factom; deal=59552-47T; date=04/18/2017; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Factom; deal=59552-47T; date=04/18/2017; type=Early Stage VC (Series A); co_investors=20
235146-34,Stewie Zhu,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,235143-82,Newton (Singapore),114486-85T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Newton (Singapore); status=Active; holding=; since= | DealInvestorRelation: Newton (Singapore); deal=114486-85T; date=; type=Grant; lead=No; fund= | InvestorInvestmentRelation: Newton (Singapore); deal=114486-85T; date=; type=Grant; co_investors=19
399622-42,Stillmark,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,4,1,1,0,1,502851-88,Alpen Labs,200499-94T,17700-13F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Alpen Labs; status=Active; holding=Minority; since=01/01/2023 | DealInvestorRelation: Alpen Labs; deal=200499-94T; date=01/01/2023; type=Seed Round; lead=No; fund=Stillmark | InvestorInvestmentRelation: Alpen Labs; deal=200499-94T; date=01/01/2023; type=Seed Round; co_investors=18 | FundInvestmentRelation: Alpen Labs; fund=Stillmark; deal=200499-94T; date=01/01/2023; status=Active Investment
483799-15,StillWater Research,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,471843-82,ClearDAO,178776-37T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: ClearDAO; status=Active; holding=Minority; since=08/23/2021 | DealInvestorRelation: ClearDAO; deal=178776-37T; date=08/23/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: ClearDAO; deal=178776-37T; date=08/23/2021; type=Seed Round; co_investors=1
525467-71,STIX (Warsaw),company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,1,0,497289-07|607942-36|791965-00,Openledger (Business/Productivity Software)|Neutrl (Financial Software)|Space and Time,265151-08T|265834-00T|292469-68T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Openledger (Business/Productivity Software); status=Active; holding=Minority; since=07/02/2024 | CompanyInvestorRelation: Neutrl (Financial Software); status=Active; holding=Minority; since=04/16/2025 | CompanyInvestorRelation: Space and Time; status=Active; holding=Minority; since=06/12/2024 | DealInvestorRelation: Neutrl (Financial Software); deal=292469-68T; date=04/16/2025; type=Seed Round; lead=Yes; fund= | DealInvestorRelation: Openledger (Business/Productivity Software); deal=265834-00T; date=07/02/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Space and Time; deal=265151-08T; date=06/12/2024; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Openledger (Business/Productivity Software); deal=265834-00T; date=07/02/2024; type=Seed Round; co_investors=25 | InvestorInvestmentRelation: Space and Time; deal=265151-08T; date=06/12/2024; type=Early Stage VC (Series A); co_investors=24 | InvestorInvestmentRelation: Neutrl (Financia
865751-77,Stoka Global,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,865707-22,Own. App,298575-82T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Own. App; status=Active; holding=Minority; since= | DealInvestorRelation: Own. App; deal=298575-82T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Own. App; deal=298575-82T; date=; type=Early Stage VC; co_investors=3
512747-11,Stoked Capital,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,182850-22|226905-76,Smart Valor|Dapper Labs,121691-17T|176131-18T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Smart Valor; status=Former; holding=Minority; since=07/30/2019 | CompanyInvestorRelation: Dapper Labs; status=Active; holding=Minority; since=09/22/2021 | DealInvestorRelation: Dapper Labs; deal=176131-18T; date=09/22/2021; type=Later Stage VC; lead=No; fund= | DealInvestorRelation: Smart Valor; deal=121691-17T; date=07/30/2019; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Smart Valor; deal=121691-17T; date=07/30/2019; type=Early Stage VC; co_investors=5 | InvestorInvestmentRelation: Dapper Labs; deal=176131-18T; date=09/22/2021; type=Later Stage VC (Series D); co_investors=36
494510-77,Stonebridge Ventures (Seoul),company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,266539-15,Offchain Labs,205501-33T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Offchain Labs; status=Active; holding=Minority; since=06/01/2022 | DealInvestorRelation: Offchain Labs; deal=205501-33T; date=06/01/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Offchain Labs; deal=205501-33T; date=06/01/2022; type=Early Stage VC; co_investors=19
